Name	Name	PrimPrimEnd2	PrimPrimEnd1	PrimPrimAny
14342	9693	-1.06	-2.07	-2.84
14342	9694	-1.06	-2.07	-2.84
14342	15890	-1.33	-3.14	-3.23
14342	15891	-0.74	-3.14	-3.23
14342	19375	-1.96	-2.07	-3.12
14342	17961	-6.04	-6.04	-6.04
14342	17962	-6.04	-6.04	-6.04
14342	17964	-5.68	-5.68	-5.68
14342	17966	0.00	-5.50	-5.50
14342	15921	0.00	-1.57	-3.09
14342	11827	0.00	-3.14	-7.78
14342	11828	0.00	-3.14	-7.78
14342	17973	0.00	-5.50	-6.21
14342	15939	0.00	-2.77	-4.45
14342	3652	-1.57	-1.83	-4.00
14342	3654	0.00	-1.83	-4.00
14342	3656	0.00	-1.83	-4.00
14342	15946	-1.57	-2.77	-4.45
14342	18008	-1.57	-5.67	-5.93
14342	15964	-1.06	-2.06	-4.75
14342	11541	-1.57	-2.64	-4.56
14342	16013	-1.19	-2.07	-2.78
14342	15296	-1.33	-1.33	-4.51
14342	3009	0.00	-2.64	-4.45
14342	16012	-1.19	-2.07	-2.78
14342	15298	0.00	-0.60	-4.51
14342	15299	0.00	-0.60	-4.51
14342	1305	0.00	-2.77	-3.45
14342	18072	0.00	-0.60	-5.36
14342	7833	-2.92	-2.92	-4.40
14342	7834	-1.72	-2.40	-4.89
14342	7835	-1.72	-2.40	-3.93
14342	7837	-1.93	-2.40	-3.93
14342	7838	-1.93	-2.40	-3.93
14342	15301	0.00	-0.97	-4.51
14342	7840	0.00	-2.40	-3.93
14342	7841	0.00	-2.40	-4.33
14342	13491	-2.40	-3.33	-3.82
14342	19057	-1.57	-2.07	-4.07
14342	5853	-1.57	-3.14	-3.74
14342	5854	-1.57	-3.14	-3.14
14342	5856	-5.53	-5.53	-5.53
14342	15314	0.00	-0.97	-3.91
14342	9969	-1.57	-1.83	-4.21
14342	16134	0.00	-2.39	-2.91
14342	16144	-1.57	-1.83	-3.86
14342	18197	0.00	0.00	-5.94
14342	18199	0.00	-2.40	-5.94
14342	18200	0.00	-4.77	-5.94
14342	3865	0.00	-3.14	-4.49
14342	3866	0.00	-3.14	-4.49
14342	18207	-3.67	-4.77	-5.94
14342	1824	-1.57	-1.57	-3.75
14342	19762	-1.19	-2.90	-4.48
14342	14127	0.00	-2.83	-4.39
14342	3891	-1.19	-2.07	-3.85
14342	3380	-1.57	-6.00	-6.00
14342	14150	-1.19	-3.14	-3.23
14342	14156	-1.57	-3.14	-3.23
14342	1871	0.00	-2.07	-3.85
14342	18256	0.00	-2.64	-5.17
14342	1873	-1.57	-2.07	-3.85
14342	1874	-1.57	-2.07	-3.85
14342	1877	-1.57	-3.14	-3.85
14342	12121	-1.57	-1.83	-4.98
14342	4069	0.00	-4.54	-4.54
14342	18307	0.00	-2.07	-2.51
14342	12169	0.00	-2.07	-2.68
14342	12170	-1.96	-2.07	-2.68
14342	18315	0.00	-2.07	-2.62
14342	12172	-1.57	-2.07	-2.68
14342	12173	-1.57	-2.07	-2.68
14342	12175	0.00	-2.07	-3.54
14342	12178	0.00	-2.07	-3.09
14342	18326	0.00	-2.07	-6.24
14342	18328	0.00	-2.07	-7.93
14342	15345	0.00	-2.07	-2.87
14342	16300	-1.57	-2.07	-5.65
14342	16302	0.00	-2.07	-5.17
14342	16303	-0.85	-2.07	-5.17
14342	16305	-1.57	-2.07	-5.92
14342	16306	-1.57	-2.07	-6.87
14342	16308	-1.19	-2.07	-6.83
14342	12229	-1.19	-3.14	-3.85
14342	14286	0.00	-2.07	-3.02
14342	12239	-1.19	-5.63	-5.63
14342	14288	0.00	-2.07	-3.02
14342	14290	-1.57	-1.79	-3.02
14342	12243	-3.88	-5.63	-5.63
14342	14299	0.00	-4.17	-4.17
14342	14302	0.00	-4.17	-4.17
14342	4067	-1.39	-4.54	-4.57
14342	4068	-1.39	-4.54	-4.73
14342	12966	0.00	-2.07	-4.30
14342	16363	-1.19	-3.25	-4.52
14342	16364	-1.19	-3.25	-4.52
14342	4078	-1.33	-1.33	-3.02
14342	4079	-1.06	-1.30	-3.02
14342	4080	-1.06	-1.30	-3.02
14342	18417	-1.19	-2.07	-4.52
14342	8179	-1.19	-2.07	-5.48
14342	18420	0.00	-2.07	-3.91
14342	8181	0.00	-2.07	-5.31
14342	8183	-1.57	-2.07	-5.31
14342	8186	-1.06	-2.07	-5.31
14342	8187	-1.06	-2.07	-5.31
14342	12287	0.00	-2.07	-2.78
12295	12296	-1.77	-2.07	-2.96
12295	14345	-1.57	-2.07	-6.65
12295	12300	-1.57	-2.90	-2.96
12295	18449	0.00	-2.07	-5.64
12295	4119	-1.19	-1.70	-5.10
12295	4120	-1.19	-1.70	-4.29
12295	4121	-1.06	-1.70	-4.10
12295	16730	-1.19	-3.32	-8.40
12295	18467	0.00	-2.07	-4.20
12295	14343	0.00	-2.07	-6.65
12295	2100	-0.18	-1.70	-4.60
12295	2101	-0.18	-1.70	-4.60
12295	14399	-1.27	-2.07	-3.88
12295	14400	-0.40	-2.07	-4.45
12295	14401	-0.40	-2.07	-4.55
12295	14402	-0.40	-2.07	-4.55
12295	14403	-1.19	-2.07	-4.55
12295	14404	-1.19	-2.07	-4.55
12295	14405	-1.42	-2.07	-4.55
12295	14407	-1.19	-2.07	-6.16
12295	14408	-1.19	-2.07	-5.68
12295	14409	-1.57	-1.83	-5.68
12295	14412	-1.33	-2.76	-5.68
12295	14413	0.00	-2.76	-5.68
12295	14414	0.00	-2.76	-5.68
12295	14419	0.00	-2.76	-5.68
12295	14420	0.00	-2.76	-5.68
12295	14422	0.00	-2.76	-5.68
12295	12824	0.00	-0.97	-8.02
12295	111	0.00	-2.07	-6.75
12295	112	0.00	-2.07	-5.64
12295	116	-1.19	-3.05	-5.68
12295	12405	0.00	-4.79	-4.79
12295	119	0.00	-3.05	-5.68
12295	122	-1.57	-2.07	-5.68
12295	123	-1.06	-1.70	-5.68
12295	3434	-1.19	-1.19	-3.65
12295	126	-1.57	-1.70	-5.68
12295	127	-1.57	-1.70	-5.68
12295	129	-1.19	-1.70	-5.68
12295	4232	0.00	-2.07	-6.02
12295	13341	-1.19	-2.77	-3.34
12295	14736	-1.33	-1.33	-5.28
12295	16577	-1.57	-2.90	-4.61
12295	2250	-1.57	-2.77	-4.24
12295	2251	-1.06	-2.77	-4.24
12295	15399	-2.56	-3.69	-3.89
12295	2310	-1.57	-2.07	-6.65
12295	2311	-1.57	-2.07	-6.65
12295	18967	-0.17	-3.14	-4.51
12295	13357	-1.19	-3.14	-3.14
12295	2321	-1.57	-2.07	-6.65
12295	2324	0.00	-3.14	-6.65
12295	2325	0.00	-3.14	-6.65
12295	310	0.00	0.00	-7.85
12295	311	0.00	0.00	-7.85
12295	312	0.00	0.00	-7.85
12295	315	0.00	0.00	-7.85
12295	316	0.00	0.00	-7.85
12295	14682	-1.33	-1.70	-3.34
12295	16731	0.00	-3.32	-8.40
12295	16732	0.00	-3.32	-8.40
12295	16733	0.00	-3.32	-8.40
12295	16734	0.00	-3.32	-8.40
12295	14687	-1.06	-1.70	-5.64
12295	4448	-1.57	-3.14	-3.14
12295	4449	-1.57	-3.14	-3.14
12295	4451	0.00	-3.14	-3.14
12295	2422	-2.27	-2.27	-5.97
12295	2423	-2.27	-2.27	-5.97
12295	3354	-1.57	-2.77	-4.92
12295	384	0.00	-1.70	-8.72
12295	387	-1.33	-1.70	-6.84
12295	8580	-0.39	-3.32	-4.74
12295	8581	-1.57	-3.32	-4.74
12295	8582	-1.57	-3.32	-4.74
12295	8583	-1.57	-3.32	-4.74
12295	16780	-1.57	-3.19	-3.55
12295	16783	0.00	-3.19	-4.08
12295	400	-1.06	-1.83	-4.95
12295	4497	0.00	-4.97	-4.97
12295	404	-0.66	-1.83	-4.95
12295	405	-0.66	-1.83	-4.95
12295	4506	-1.19	-4.97	-4.97
12295	16795	-1.19	-3.19	-4.26
12295	4508	0.00	-4.97	-4.97
12295	14751	0.00	0.00	-7.88
12295	417	-0.59	-2.02	-4.08
12295	16802	-1.57	-3.14	-4.26
12295	12707	0.00	-0.60	-3.85
12295	16805	0.00	-3.14	-4.26
12295	16806	0.00	-3.14	-4.26
12295	2471	-1.57	-2.07	-4.55
12295	4521	-0.17	-0.60	-4.16
12295	4522	-1.19	-1.19	-5.51
12295	4523	-1.19	-1.19	-5.51
12295	2480	-1.19	-2.07	-4.51
12295	2481	-1.19	-2.07	-4.51
12295	2483	0.00	-2.07	-4.51
12295	2484	0.00	-2.07	-4.51
12295	4534	-1.19	-2.77	-4.99
12295	4535	-1.19	-2.77	-4.99
12295	4536	-1.06	-2.77	-4.99
12295	14753	0.00	-0.97	-7.88
12295	2504	-1.19	-1.19	-5.23
12295	2505	-1.19	-1.19	-5.23
12295	2514	0.00	-4.12	-5.23
12295	12758	-1.57	-2.77	-4.55
12295	12760	0.00	-2.77	-4.55
12295	474	-1.17	-3.14	-3.40
12295	475	-1.17	-3.14	-3.14
12295	476	0.00	-3.14	-3.14
12295	477	0.00	-3.14	-3.14
12295	18910	-1.57	-1.57	-5.89
12295	18914	0.00	-0.74	-5.89
12295	483	0.00	-3.14	-5.44
12295	18916	-1.19	-1.19	-5.89
12295	18917	-1.19	-1.19	-5.89
12295	486	0.00	-3.14	-5.25
12295	12775	-1.19	-2.77	-3.48
12295	12777	-1.19	-2.77	-3.88
12295	12778	-1.19	-2.77	-3.88
12295	16875	-1.06	-1.06	-10.03
12295	16876	-1.57	-1.57	-10.03
12295	16877	-1.57	-1.57	-10.03
12295	4606	0.00	-2.77	-4.51
12295	4607	-1.27	-2.77	-4.51
12295	14850	-1.33	-2.07	-3.09
12295	14854	0.00	-2.07	-4.49
12295	18964	-0.77	-3.14	-4.51
12295	12822	-1.33	-1.33	-8.02
12295	5209	-0.15	-0.97	-3.93
12295	18968	-0.17	-3.14	-4.51
12295	18969	-0.17	-3.14	-4.51
12295	12826	-1.57	-1.57	-8.02
12295	12829	-1.57	-2.74	-8.02
12295	4529	0.00	-2.77	-4.99
12295	563	0.00	-3.14	-3.79
12295	566	0.00	-3.14	-3.55
12295	18909	-1.57	-1.57	-5.89
12295	577	-1.57	-3.14	-3.55
12295	579	-1.06	-3.14	-3.55
12295	580	-1.06	-3.14	-3.55
12295	4688	0.00	-4.42	-6.57
12295	4689	0.00	-4.42	-6.57
12295	16983	-1.19	-2.77	-4.26
12295	16985	-1.19	-1.19	-4.26
12295	16986	-1.19	-1.19	-4.26
12295	12899	-1.06	-2.07	-4.28
12295	12903	-0.65	-2.07	-4.28
12295	12907	-1.19	-2.07	-4.38
12295	19056	-1.57	-2.07	-4.95
12295	12913	-1.19	-2.07	-4.51
12295	19058	-1.57	-2.07	-4.95
12295	19059	-1.57	-2.07	-4.95
12295	12916	-1.19	-1.83	-4.51
12295	19066	-1.57	-2.07	-5.58
12295	19073	0.00	-2.07	-6.12
12295	19075	-1.57	-2.07	-6.12
12295	19080	-1.57	-2.07	-6.69
12295	19084	-1.57	-1.70	-6.69
12295	19085	-1.57	-1.70	-6.69
12295	19088	0.00	-1.70	-6.69
12295	659	-1.19	-1.83	-4.43
12295	660	-1.19	-1.83	-4.43
12295	18201	0.00	-2.77	-4.39
12295	19097	0.00	-1.70	-5.79
12295	666	0.00	-1.83	-4.43
12295	2726	-1.02	-3.19	-3.88
12295	12970	-1.02	-2.07	-5.10
12295	12975	0.00	-2.07	-5.10
12295	4784	-1.19	-3.14	-3.14
12295	4788	-1.19	-3.14	-3.14
12295	4795	-1.57	-2.77	-2.96
12295	4803	0.00	-2.77	-3.91
12295	4809	0.00	-2.77	-3.91
12295	2766	-2.25	-3.14	-6.01
12295	2767	-2.25	-3.14	-6.01
12295	2768	-1.33	-3.14	-6.01
12295	19153	-1.06	-3.46	-5.58
12295	19154	-1.06	-3.46	-5.58
12295	2774	0.00	-3.14	-6.01
12295	2775	0.00	-3.14	-6.01
12295	13042	-1.57	-2.07	-6.50
12295	13043	-1.57	-2.07	-6.98
12295	13052	-1.06	-2.07	-6.50
12295	13053	-1.33	-2.07	-6.50
12295	13054	-1.33	-2.07	-6.50
12295	4878	0.00	-0.60	-5.19
12295	14125	0.00	-4.42	-4.42
12295	14688	-1.19	-1.70	-5.64
12295	4889	-2.90	-2.90	-4.61
12295	4890	-2.90	-2.90	-4.61
12295	4896	0.00	-3.37	-4.61
12295	4903	0.00	-3.37	-6.29
12295	4904	0.00	-3.37	-6.29
12295	18908	-1.06	-1.06	-5.89
12295	4911	-1.57	-3.37	-6.29
12295	4912	-1.57	-3.37	-6.29
12295	2866	-1.57	-1.57	-4.39
12295	2867	-1.06	-1.06	-4.39
12295	2868	-1.06	-1.06	-4.39
12295	2874	-2.56	-3.14	-4.22
12295	2875	-2.56	-3.14	-4.22
12295	4924	0.00	-2.07	-6.29
12295	4925	0.00	-2.07	-6.29
12295	4927	-1.19	-2.07	-4.61
12295	13120	-1.19	-2.77	-6.30
12295	13125	-2.68	-2.77	-6.30
12295	4934	0.00	-2.07	-3.59
12295	4937	0.00	-2.07	-4.51
12295	4938	0.00	-2.07	-4.51
12295	19277	0.00	-2.07	-4.56
12295	19280	-1.19	-2.07	-4.56
12295	18915	0.00	-0.74	-5.89
12295	4922	-1.57	-1.57	-6.29
12295	487	0.00	-2.07	-5.25
12295	13168	-1.06	-2.07	-5.26
12295	13169	-1.19	-2.07	-5.26
12295	13170	-0.79	-2.07	-5.26
12295	1171	0.00	-0.97	-4.06
12295	12780	-1.19	-1.70	-3.88
12295	19358	-1.37	-2.07	-3.88
12295	19360	0.00	-2.07	-3.55
12295	19362	-1.57	-2.07	-3.55
12295	16807	0.00	-3.14	-4.26
12295	19371	-1.06	-2.07	-2.48
12295	5038	-3.49	-3.49	-6.39
12295	5039	-1.33	-2.51	-5.40
12295	5040	-1.33	-2.51	-5.40
12295	13242	-1.57	-2.77	-5.69
12295	15291	0.00	-0.74	-5.64
12295	15292	-1.19	-1.19	-5.64
12295	15293	-1.19	-1.19	-5.64
12295	3007	-1.66	-2.64	-4.51
12295	3008	-1.66	-2.64	-4.84
12295	15297	-1.33	-1.33	-9.30
12295	3010	0.00	-2.64	-4.06
12295	3011	-1.57	-2.64	-4.06
12295	3012	-1.57	-2.64	-4.06
12295	3013	-1.06	-2.64	-4.06
12295	3014	-1.06	-2.64	-4.06
12295	11209	-1.57	-1.83	-5.58
12295	11210	-1.57	-1.83	-5.58
12295	15310	-1.19	-1.19	-9.28
12295	3026	0.00	-2.07	-4.06
12295	17381	0.00	-2.07	-5.58
12295	17382	0.00	-2.07	-5.58
12295	18257	-2.55	-2.64	-6.48
12295	15343	0.00	-2.07	-4.77
12295	17392	-1.57	-2.07	-5.58
12295	17393	-1.57	-2.07	-5.58
12295	19442	-1.57	-2.07	-3.50
12295	15349	0.00	-2.07	-3.89
12295	15350	0.00	-2.07	-3.89
12295	19447	-1.19	-1.70	-5.68
12295	19449	-1.06	-1.70	-5.68
12295	19450	-1.57	-1.70	-5.68
12295	19451	-1.57	-1.70	-5.68
12295	11260	-1.57	-2.07	-4.10
12295	11261	-1.57	-2.07	-4.10
12295	11265	-1.19	-2.07	-4.10
12295	15363	-0.35	-2.07	-4.32
12295	15364	-0.35	-2.07	-4.32
12295	13321	0.00	-3.19	-3.34
12295	13322	0.00	-3.19	-3.34
12295	13325	-1.57	-3.19	-3.34
12295	13326	0.00	-3.19	-3.34
12295	13327	0.00	-3.19	-3.34
12295	1042	0.00	-2.07	-4.96
12295	3092	-1.66	-2.07	-4.75
12295	3093	-1.66	-2.07	-4.75
12295	1049	-1.33	-2.07	-4.61
12295	1050	-1.33	-2.07	-4.61
12295	1052	0.00	-2.07	-4.61
12295	1053	0.00	-2.07	-4.61
12295	13343	-1.19	-2.77	-3.34
12295	1063	0.00	-3.19	-4.61
12295	15400	-2.56	-3.69	-3.89
12295	1066	-1.57	-3.19	-4.61
12295	15404	-1.57	-3.69	-4.95
12295	15405	-1.57	-3.69	-4.95
12295	1072	0.00	-3.19	-4.33
12295	1073	0.00	-3.19	-4.33
12295	1075	0.00	-3.19	-4.17
12295	1076	0.00	-3.19	-4.17
12295	1081	-1.06	-3.19	-3.55
12295	1082	-1.06	-3.19	-3.55
12295	1086	-1.19	-3.19	-3.55
12295	1089	-1.19	-2.07	-3.55
12295	1090	-1.19	-2.07	-3.55
12295	1091	-1.06	-2.07	-3.55
12295	1092	-1.06	-2.07	-4.03
12295	7237	-0.08	-2.07	-5.84
12295	7239	-1.19	-2.07	-4.24
12295	7243	0.00	-2.07	-4.24
12295	7244	0.00	-2.07	-4.24
12295	7245	0.00	-2.07	-4.24
12295	7251	0.00	-2.07	-4.24
12295	7252	0.00	-2.07	-4.24
12295	5208	-0.15	-0.97	-4.18
12295	7257	0.00	-2.07	-2.94
12295	7258	0.00	-2.07	-4.48
12295	7259	-1.33	-2.07	-3.49
12295	1117	-1.57	-2.07	-4.16
12295	18314	-1.33	-2.07	-3.86
12295	11453	-1.57	-2.07	-5.58
12295	15479	-1.33	-1.70	-5.58
12295	19578	0.00	-1.83	-3.64
12295	13440	-1.57	-2.07	-4.06
12295	12823	-1.33	-1.33	-8.02
12295	1169	-1.33	-1.33	-4.49
12295	9362	0.00	-2.77	-4.51
12295	9363	0.00	-2.77	-4.51
12295	1180	0.00	-0.97	-4.06
12295	1181	0.00	-0.97	-4.06
12295	15521	-1.33	-1.33	-5.78
12295	15522	-1.33	-1.33	-5.78
12295	15523	0.00	-0.97	-5.78
12295	15529	-1.06	-1.06	-5.91
12295	13488	-1.06	-1.06	-4.39
12295	13489	-1.57	-1.57	-4.39
12295	15538	0.00	-1.83	-6.65
12295	13171	-0.79	-2.07	-5.40
12295	11448	0.00	-2.07	-5.58
12295	11449	0.00	-2.07	-5.58
12295	11450	0.00	-2.07	-5.58
12295	11452	-1.57	-2.07	-5.58
12295	15562	0.00	-1.83	-4.26
12295	9411	-1.88	-2.07	-5.90
12295	9417	-5.04	-5.04	-5.04
12295	9418	-5.04	-5.04	-5.04
12295	9419	-5.04	-5.04	-5.04
12295	9423	-1.57	-4.55	-4.55
12295	11471	-1.57	-1.57	-6.62
12295	1249	0.00	-0.97	-5.89
12295	1250	0.00	-0.47	-5.89
12295	11505	0.00	-1.57	-4.92
12295	11506	0.00	-1.57	-4.92
12295	11508	-1.16	-1.57	-4.92
12295	1270	-1.57	-2.07	-5.72
12295	1271	-1.17	-2.07	-5.72
12295	1274	-2.47	-2.47	-4.72
12295	5386	0.00	-2.77	-3.85
12295	3341	0.00	-2.77	-5.08
12295	3343	0.00	-2.77	-5.13
12295	11536	0.00	-2.64	-3.34
12295	1297	0.00	-2.07	-6.69
12295	1298	0.00	-2.07	-6.69
12295	1299	0.00	-2.07	-6.69
12295	1300	-1.19	-1.83	-6.69
12295	1301	-1.19	-1.83	-6.69
12295	3353	-1.57	-2.77	-4.92
12295	1306	-1.33	-2.77	-6.69
12295	3355	-1.57	-2.77	-4.92
12295	11550	-1.19	-2.07	-3.50
12295	3371	-1.06	-3.14	-4.95
12295	3372	-1.06	-3.14	-4.95
12295	19757	-0.78	-2.90	-5.85
12295	3377	0.00	-3.14	-4.95
12295	3378	0.00	-3.14	-4.95
12295	19763	-1.19	-2.90	-5.85
12295	19764	-1.82	-2.90	-5.85
12295	3381	-1.57	-3.14	-4.95
12295	3383	0.00	-3.14	-4.95
12295	3384	0.00	-3.14	-5.84
12295	19769	-1.33	-1.33	-6.37
12295	19770	0.00	-0.74	-5.79
12295	19771	0.00	-0.74	-5.96
12295	3388	0.00	-3.14	-6.02
12295	3389	0.00	-1.70	-6.02
12295	1356	-1.42	-2.07	-4.50
12295	1360	0.00	-2.78	-4.53
12295	1361	0.00	-2.78	-4.53
12295	9554	-1.57	-1.57	-4.71
12295	9556	-1.19	-2.07	-4.71
12295	9558	-1.42	-2.07	-4.71
12295	9559	-1.33	-2.07	-5.01
12295	9560	-1.33	-2.07	-4.71
12295	9561	-1.19	-2.07	-4.71
12295	18319	-1.57	-2.07	-3.86
12295	3423	-1.57	-1.57	-4.56
12295	3426	0.00	-0.97	-4.56
12295	3427	0.00	-0.97	-4.56
12295	3428	0.00	-0.97	-4.56
12295	11623	0.00	-2.77	-6.34
12295	11624	0.00	-2.77	-6.34
12295	11626	-1.57	-2.77	-6.34
12295	3435	-1.19	-1.19	-3.55
12295	1399	-1.57	-3.69	-4.06
12295	1400	-1.57	-3.69	-4.06
12295	1410	0.00	-4.79	-4.79
12295	12184	0.00	-0.74	-7.20
12295	3478	-4.08	-4.08	-4.29
12295	11688	-1.45	-2.07	-4.19
12295	11692	-1.57	-2.07	-4.19
12295	11693	-1.57	-2.07	-4.19
12295	3506	0.00	-2.07	-2.96
12295	3507	0.00	-2.07	-2.94
12295	3508	-1.33	-2.07	-2.94
12295	9680	-1.33	-2.07	-3.52
12295	9681	-1.33	-2.07	-3.45
12295	3539	0.00	-1.17	-7.01
12295	3540	0.00	-1.17	-7.01
12295	3543	0.00	-1.17	-7.01
12295	3544	0.00	-1.17	-7.01
12295	9692	-1.06	-2.41	-4.06
12295	9693	-1.06	-2.41	-4.06
12295	9694	-1.06	-2.41	-4.06
12295	15890	-1.33	-3.14	-4.63
12295	15891	-0.01	-3.14	-4.63
12295	19375	0.00	-2.07	-4.29
12295	17961	0.00	-2.64	-5.95
12295	17962	0.00	-2.64	-5.95
12295	17964	-1.19	-2.64	-5.10
12295	17966	0.00	-2.64	-5.10
12295	15921	0.00	-1.57	-5.58
12295	11827	-0.99	-3.14	-4.92
12295	11828	-0.99	-3.14	-4.92
12295	17973	0.00	-2.64	-5.10
12295	15939	0.00	-3.32	-4.95
12295	3652	-1.57	-2.46	-4.37
12295	3654	0.00	-2.46	-4.77
12295	3656	-0.54	-2.46	-4.37
12295	15946	-1.57	-3.32	-4.33
12295	18008	-1.57	-1.70	-4.34
12295	15964	-1.06	-1.70	-3.89
12295	11541	-1.57	-2.64	-3.34
12295	16013	-1.19	-2.07	-4.61
12295	15296	-1.33	-1.33	-8.26
12295	3009	0.00	-2.64	-4.06
12295	16012	-1.19	-2.07	-4.61
12295	15298	0.00	-0.60	-8.82
12295	15299	0.00	-0.60	-8.82
12295	1305	-2.19	-2.77	-6.69
12295	18072	0.00	-0.60	-6.07
12295	7833	-1.33	-1.83	-4.33
12295	7834	0.00	-1.83	-4.33
12295	7835	0.00	-1.83	-4.33
12295	7837	-1.19	-1.83	-4.33
12295	7838	-1.19	-1.83	-4.33
12295	15301	0.00	-0.97	-8.82
12295	7840	-0.71	-1.83	-4.33
12295	7841	-0.71	-1.83	-4.33
12295	13491	-1.19	-1.70	-4.39
12295	19057	-1.57	-2.07	-4.95
12295	5853	-1.57	-3.32	-4.26
12295	5854	-1.57	-3.32	-4.26
12295	5856	0.00	-3.32	-4.26
12295	15314	0.00	-0.97	-9.28
12295	9969	-1.57	-1.83	-3.64
12295	16134	0.00	-1.83	-5.58
12295	16144	-1.57	-1.83	-5.58
12295	18197	0.00	0.00	-4.39
12295	18199	0.00	-0.39	-4.39
12295	18200	0.00	-2.77	-4.39
12295	3865	0.00	-4.79	-4.79
12295	3866	0.00	-4.79	-4.79
12295	18207	0.00	-2.77	-3.93
12295	1824	-1.57	-1.57	-4.80
12295	19762	-1.19	-2.90	-5.85
12295	14127	0.00	-4.42	-4.42
12295	3891	-1.19	-2.07	-4.59
12295	3380	-1.57	-3.14	-4.95
12295	14150	-1.19	-3.69	-3.69
12295	14156	-1.57	-3.69	-4.51
12295	1871	-0.02	-2.07	-7.41
12295	18256	-2.55	-2.64	-5.47
12295	1873	-1.57	-2.07	-7.41
12295	1874	-1.57	-2.07	-7.41
12295	1877	-1.57	-3.69	-7.41
12295	12121	-1.57	-1.83	-6.75
12295	4069	0.00	-3.14	-4.24
12295	18307	0.00	-2.07	-3.86
12295	12169	-1.88	-2.07	-6.77
12295	12170	0.00	-2.07	-6.32
12295	18315	-2.03	-2.07	-3.86
12295	12172	-1.57	-2.07	-6.32
12295	12173	-1.57	-2.07	-6.32
12295	12175	-0.22	-2.07	-7.65
12295	12178	0.00	-2.07	-7.20
12295	18326	-0.58	-2.07	-3.17
12295	18328	0.00	-2.07	-3.73
12295	15345	0.00	-2.07	-3.89
12295	16300	-1.57	-2.07	-5.23
12295	16302	-0.77	-2.07	-5.23
12295	16303	0.00	-2.07	-5.23
12295	16305	-1.57	-2.07	-5.23
12295	16306	-1.57	-2.07	-5.23
12295	16308	-1.19	-2.07	-5.23
12295	12229	-1.19	-3.14	-6.35
12295	14286	-1.65	-2.07	-3.55
12295	12239	-1.19	-3.14	-4.24
12295	14288	0.00	-2.07	-3.55
12295	14290	-1.57	-1.64	-4.18
12295	12243	0.00	-3.14	-4.77
12295	14299	0.00	-2.77	-6.40
12295	14302	0.00	-2.77	-6.40
12295	4067	0.00	-3.14	-4.24
12295	4068	0.00	-3.14	-4.24
12295	12966	0.00	-2.07	-5.10
12295	16363	-1.19	-2.07	-10.26
12295	16364	-1.19	-2.07	-10.26
12295	4078	-1.33	-1.33	-5.86
12295	4079	-1.06	-1.06	-5.86
12295	4080	-1.06	-1.06	-5.86
12295	18417	-1.19	-2.07	-5.64
12295	8179	-1.19	-2.07	-3.55
12295	18420	0.00	-2.07	-5.64
12295	8181	0.00	-2.07	-4.50
12295	8183	-1.57	-2.07	-5.28
12295	8186	-1.06	-2.07	-5.28
12295	8187	-1.06	-2.07	-5.28
12295	12287	0.00	-2.54	-5.68
12296	14345	-1.57	-2.07	-6.65
12296	12300	-1.57	-2.90	-2.96
12296	18449	0.00	-2.07	-5.64
12296	4119	-1.19	-1.70	-5.10
12296	4120	-1.19	-1.70	-4.29
12296	4121	-1.06	-1.70	-4.10
12296	16730	-1.19	-3.32	-8.40
12296	18467	0.00	-2.07	-4.20
12296	14343	0.00	-2.07	-6.65
12296	2100	-0.18	-1.70	-4.60
12296	2101	-0.18	-1.70	-4.60
12296	14399	-1.27	-2.07	-3.88
12296	14400	-0.40	-2.07	-4.45
12296	14401	-0.40	-2.07	-4.55
12296	14402	-0.40	-2.07	-4.55
12296	14403	-1.19	-2.07	-4.55
12296	14404	-1.19	-2.07	-4.55
12296	14405	-1.42	-2.07	-4.55
12296	14407	-1.19	-2.07	-6.16
12296	14408	-1.19	-2.07	-5.68
12296	14409	-1.57	-1.83	-5.68
12296	14412	-1.33	-2.76	-5.68
12296	14413	0.00	-2.76	-5.68
12296	14414	0.00	-2.76	-5.68
12296	14419	0.00	-2.76	-5.68
12296	14420	0.00	-2.76	-5.68
12296	14422	0.00	-2.76	-5.68
12296	12824	0.00	-0.97	-8.02
12296	111	0.00	-2.07	-6.75
12296	112	0.00	-2.07	-5.64
12296	116	-1.19	-3.05	-5.68
12296	12405	0.00	-4.79	-4.79
12296	119	0.00	-3.05	-5.68
12296	122	-1.57	-2.07	-5.68
12296	123	-1.06	-1.70	-5.68
12296	3434	-1.19	-1.19	-3.65
12296	126	-1.57	-1.70	-5.68
12296	127	-1.57	-1.70	-5.68
12296	129	-1.19	-1.70	-5.68
12296	4232	0.00	-2.07	-6.02
12296	13341	-1.19	-2.77	-3.34
12296	14736	-1.33	-1.33	-5.28
12296	16577	-1.57	-2.90	-4.61
12296	2250	-1.57	-2.77	-4.24
12296	2251	-1.06	-2.77	-4.24
12296	15399	-2.56	-3.69	-3.89
12296	2310	-1.57	-2.07	-6.65
12296	2311	-1.57	-2.07	-6.65
12296	18967	-0.17	-3.14	-4.51
12296	13357	-1.19	-3.14	-3.14
12296	2321	-1.57	-2.07	-6.65
12296	2324	0.00	-3.14	-6.65
12296	2325	0.00	-3.14	-6.65
12296	310	0.00	0.00	-7.85
12296	311	0.00	0.00	-7.85
12296	312	0.00	0.00	-7.85
12296	315	0.00	0.00	-7.85
12296	316	0.00	0.00	-7.85
12296	14682	-1.33	-1.70	-3.55
