Name	Name	PrimPrimEnd2	PrimPrimEnd1	PrimPrimAny
15964	19085	0.00	-2.45	-4.19
15964	1169	0.00	-0.60	-4.72
15964	9362	-1.06	-1.06	-4.47
15964	1171	-1.06	-1.06	-4.72
15964	18072	-1.08	-1.08	-3.84
15964	19097	-1.08	-1.08	-3.50
15964	7835	-1.06	-1.06	-3.93
15964	7838	0.00	-2.20	-5.37
15964	12229	0.00	-0.60	-4.79
15964	7840	-1.08	-2.20	-5.37
15964	15522	0.00	-0.60	-5.26
15964	15523	-1.08	-1.48	-5.87
15964	16986	0.00	-0.60	-4.92
15964	2726	-1.08	-1.08	-10.69
15964	15529	0.00	-3.83	-3.91
15964	18964	-1.06	-1.06	-4.73
15964	13341	0.00	0.00	-3.34
15964	4784	0.00	-0.60	-3.34
15964	13489	-0.62	-2.43	-3.44
15964	15538	-1.06	-3.83	-5.21
15964	13491	0.00	-2.43	-2.78
15964	4788	0.00	-0.60	-3.34
15964	19578	-1.08	-1.08	-6.19
15964	15301	-1.06	-1.06	-5.64
15964	11450	-1.08	-2.63	-5.27
15964	4795	0.00	-0.60	-3.34
15964	11452	-2.83	-2.83	-5.27
15964	9418	-1.06	-2.43	-4.19
15964	9411	-3.05	-3.05	-4.60
15964	2250	0.00	-0.58	-4.58
15964	15479	0.00	-2.45	-5.58
15964	9423	0.00	-2.43	-4.19
15964	19153	0.00	-0.60	-5.12
15964	16783	-1.06	-1.06	-4.67
15964	2767	-1.08	-1.08	-4.64
15964	19066	-0.23	-0.60	-4.50
15964	1250	-1.08	-2.45	-3.85
15964	11505	-3.07	-3.07	-3.56
15964	12243	-1.06	-1.06	-3.66
15964	1270	0.00	-3.85	-4.72
15964	1274	-1.29	-3.85	-4.72
15964	17962	-1.06	-1.06	-5.99
15964	14125	-1.08	-1.08	-3.57
15964	16134	-3.07	-3.07	-4.19
15964	12966	-1.06	-4.98	-4.98
15964	16144	0.00	-5.04	-5.04
15964	1298	-1.08	-3.83	-4.11
15964	2324	-1.08	-2.87	-5.84
15964	11541	0.00	-2.11	-3.34
15964	1305	-1.08	-3.83	-5.21
15964	3354	0.00	-3.85	-4.64
15964	14127	-1.06	-1.06	-4.99
15964	11550	-1.61	-2.11	-3.50
15964	4896	-1.08	-2.45	-4.18
15964	3372	0.00	-0.60	-4.13
15964	19762	0.00	-2.45	-4.06
15964	4911	-0.32	-2.45	-3.52
15964	3377	-1.08	-1.08	-4.13
15964	2866	0.00	-2.99	-4.75
15964	563	-1.06	-1.06	-3.77
15964	19764	-1.06	-2.45	-4.06
15964	3381	0.00	-0.60	-5.13
15964	310	-1.06	-5.04	-5.04
15964	3383	-1.06	-1.06	-5.13
15964	19769	0.00	-2.45	-4.06
15964	2874	-1.08	-1.08	-9.94
15964	315	-1.08	-2.43	-4.18
15964	3388	-1.08	-1.08	-6.57
15964	4927	0.00	-2.40	-4.45
15964	13125	-1.08	-1.08	-8.44
15964	14150	0.00	0.00	-5.94
15964	14156	0.00	-0.60	-5.30
15964	19450	0.00	-0.60	-5.64
15964	18256	-1.08	-2.54	-4.57
15964	1873	0.00	-2.28	-5.74
15964	9554	0.00	-2.43	-5.72
15964	9556	0.00	-2.43	-3.85
15964	1877	0.00	-2.28	-5.74
15964	9558	-1.06	-1.42	-3.85
15964	9559	0.00	-1.42	-3.85
15964	18916	0.00	-1.83	-4.23
15964	16730	0.00	-3.83	-4.34
15964	12175	-1.06	-2.43	-4.20
15964	16732	-1.06	-3.83	-4.34
15964	4922	-2.60	-2.60	-4.45
15964	16734	-1.06	-3.83	-4.34
15964	14687	0.00	-0.60	-6.30
15964	4448	0.00	-0.60	-4.92
15964	3427	-1.06	-4.49	-4.49
15964	11624	-1.06	-1.06	-3.69
15964	3434	0.00	-4.49	-4.49
15964	13171	-1.08	-3.17	-5.64
15964	2422	-1.06	-4.75	-4.99
15964	1399	0.00	-3.85	-4.06
15964	384	-1.06	-2.43	-8.79
15964	14419	-1.08	-1.08	-5.00
15964	387	0.00	-0.60	-8.79
15964	8582	0.00	-3.83	-3.83
15964	12169	-3.05	-3.05	-4.20
15964	12170	-1.06	-2.43	-4.80
15964	16780	0.00	-0.60	-4.01
15964	12173	0.00	-2.43	-4.20
15964	18319	-4.97	-5.28	-5.28
15964	4497	-1.08	-1.08	-3.20
15964	12178	-1.08	-2.43	-4.18
15964	15939	-1.06	-1.06	-4.92
15964	404	-1.06	-1.06	-7.22
15964	12184	-1.06	-2.43	-4.18
15964	16795	0.00	-0.58	-4.67
15964	4508	-1.06	-1.06	-4.07
15964	19358	-1.06	-1.06	-8.14
15964	19360	-1.06	-1.06	-8.14
15964	16802	0.00	-0.60	-4.67
15964	12289	-1.08	-1.08	-5.17
15964	16806	-1.06	-1.06	-4.63
15964	17393	0.00	-0.60	-4.09
15964	11688	-1.06	-1.06	-5.64
15964	4523	0.00	-0.60	-5.29
15964	16300	0.00	-3.83	-4.45
15964	16302	-3.05	-3.05	-4.45
15964	19375	-1.06	-1.06	-9.92
15964	4529	-1.06	-1.06	-5.72
15964	3507	-1.06	-3.83	-4.72
15964	16308	0.00	-3.85	-4.53
15964	4535	0.00	-0.60	-6.90
15964	4536	0.00	-0.60	-6.90
15964	15293	0.00	-0.60	-5.87
15964	15297	0.00	-0.60	-5.64
15964	3010	-1.08	-1.08	-5.83
15964	3013	0.00	-0.60	-5.83
15964	2504	0.00	-1.47	-3.78
15964	19447	0.00	-0.60	-5.64
15964	12239	0.00	-0.86	-3.66
15964	14288	-1.08	-5.51	-5.51
15964	14290	-5.71	-5.71	-5.71
15964	3539	-1.06	-1.06	-6.12
15964	12758	0.00	-0.60	-4.27
15964	3543	-1.08	-1.08	-6.12
15964	12760	-1.06	-1.06	-5.08
15964	476	-3.07	-3.07	-4.69
15964	9693	0.00	-0.60	-4.06
15964	14302	-1.06	-3.75	-5.99
15964	19280	0.00	-2.24	-3.70
15964	18914	-1.06	-1.06	-4.23
15964	483	-1.08	-3.85	-4.50
15964	4068	-1.08	-4.73	-5.09
15964	4069	-3.07	-3.07	-5.09
15964	486	-1.08	-3.85	-5.41
15964	12775	0.00	-0.60	-4.92
15964	12777	0.00	-0.60	-4.92
15964	16875	0.00	-4.49	-4.69
15964	4078	-1.75	-2.45	-4.13
15964	15343	-1.06	-2.44	-2.91
15964	18417	0.00	-0.60	-7.75
15964	19442	0.00	-0.60	-4.90
15964	8179	0.00	-0.60	-6.52
15964	18420	-1.06	-1.06	-7.75
15964	8181	-1.06	-1.06	-6.52
15964	15350	-1.06	-2.43	-2.91
15964	8183	0.00	-0.60	-6.52
15964	19449	0.00	-0.60	-5.64
15964	8186	0.00	-0.60	-6.52
15964	11261	0.00	-2.45	-4.09
1066	14343	-1.57	-1.57	-3.23
1066	17964	0.00	-3.10	-4.16
1066	15405	0.00	-2.03	-3.61
1066	17966	-1.57	-3.10	-4.30
1066	1072	-2.05	-2.05	-7.71
1066	1075	-1.57	-2.03	-6.97
1066	566	-1.57	-3.84	-4.68
1066	1082	0.00	-2.03	-4.29
1066	19770	-1.49	-3.12	-5.54
1066	1086	0.00	-2.03	-3.48
1066	14401	-1.59	-7.65	-7.65
1066	1090	0.00	-2.03	-3.70
1066	579	0.00	-3.12	-4.68
1066	14405	-1.57	-7.65	-7.65
1066	3654	-1.57	-2.05	-3.36
1066	7239	-1.75	-2.05	-3.76
1066	3656	-1.59	-2.05	-3.36
1066	14409	0.00	-7.65	-7.65
1066	7245	-1.57	-2.05	-3.32
1066	4688	-1.57	-6.68	-6.68
1066	7251	-1.49	-2.03	-5.17
1066	16983	0.00	-2.03	-3.55
1066	18008	-1.79	-3.12	-4.46
1066	7258	-1.49	-1.49	-5.95
1066	14682	0.00	-2.03	-4.04
1066	15364	-1.57	-1.57	-4.50
1066	12899	0.00	-2.03	-4.17
1066	12903	-1.59	-2.03	-4.63
1066	12907	0.00	-2.03	-3.04
1066	111	-1.57	-2.25	-3.14
1066	12913	0.00	-2.03	-2.54
1066	19059	-1.89	-2.05	-5.79
1066	116	-1.57	-2.25	-3.14
1066	119	-1.57	-2.25	-3.14
1066	1300	0.00	-2.05	-6.47
1066	122	-0.58	-2.25	-3.14
1066	11626	0.00	-0.60	-4.21
1066	19073	-1.59	-2.05	-5.79
1066	19075	0.00	-2.05	-5.29
1066	19080	-1.81	-2.05	-4.97
1066	16012	0.00	-1.73	-4.36
1066	19085	-0.58	-2.15	-4.97
1066	1169	0.00	-3.12	-3.12
1066	9362	-1.57	-2.05	-4.67
1066	1171	-1.57	-3.12	-3.67
1066	18072	-1.59	-3.10	-3.10
1066	19097	-1.59	-4.52	-4.63
1066	7835	-1.57	-1.74	-4.99
1066	7838	-1.75	-1.75	-4.99
1066	12229	0.00	-3.10	-4.68
1066	7840	-1.59	-2.25	-5.29
1066	15522	0.00	-2.03	-4.28
1066	15523	-1.59	-2.03	-5.50
1066	16986	0.00	-2.03	-2.93
1066	2726	-1.59	-1.59	-4.63
1066	15529	0.00	-2.03	-7.13
1066	18964	-1.57	-3.10	-4.68
1066	13341	0.00	0.00	-5.71
1066	4784	-4.44	-4.96	-7.57
1066	13489	0.00	-2.35	-4.01
1066	15538	-1.57	-6.03	-7.13
1066	13491	0.00	-2.35	-4.26
1066	4788	0.00	-4.96	-7.57
1066	19578	-1.59	-2.48	-3.09
1066	15301	-1.57	-3.12	-3.77
1066	11450	-1.59	-2.05	-4.89
1066	4795	0.00	-4.96	-6.92
1066	11452	0.00	-2.05	-4.16
1066	9418	-1.57	-3.15	-3.25
1066	9411	-1.49	-1.95	-3.55
1066	2250	0.00	-2.12	-4.31
1066	15479	0.00	-1.09	-4.21
1066	9423	0.00	-3.15	-3.41
1066	19153	0.00	-0.60	-4.35
1066	16783	-1.57	-2.05	-3.11
1066	2767	-1.59	-1.59	-4.63
1066	19066	0.00	-2.05	-5.79
1066	1250	-1.59	-3.10	-3.71
1066	11505	-1.49	-2.03	-2.78
1066	12243	-1.57	-2.05	-4.68
1066	1270	0.00	-2.05	-5.05
1066	1274	-1.57	-2.05	-5.05
1066	17962	-1.57	-3.10	-3.24
1066	14125	-1.59	-2.03	-5.23
1066	16134	-1.49	-3.10	-3.76
1066	12966	-1.57	-2.05	-4.20
1066	16144	0.00	-1.07	-5.10
1066	1298	-1.59	-1.80	-6.47
1066	2324	-1.59	-2.31	-4.50
1066	11541	0.00	-0.60	-7.38
1066	1305	-1.59	-2.05	-6.47
1066	3354	0.00	-4.74	-5.33
1066	14127	-1.57	-2.03	-5.23
1066	11550	0.00	-3.12	-7.38
1066	4896	-1.59	-2.37	-2.84
1066	3372	0.00	-2.39	-5.33
1066	19762	0.00	-2.05	-3.20
1066	4911	0.00	-3.10	-3.74
1066	3377	-1.59	-2.16	-4.42
1066	2866	0.00	-3.02	-3.77
1066	563	-1.57	-3.84	-4.68
1066	19764	-1.57	-3.12	-3.20
1066	3381	0.00	-2.16	-3.61
1066	310	-1.57	-5.31	-5.31
1066	3383	-1.57	-2.16	-3.61
1066	19769	0.00	-3.12	-6.31
1066	2874	-1.59	-2.05	-4.68
1066	315	-1.59	-5.31	-5.31
1066	3388	-1.59	-2.05	-4.06
1066	4927	-5.11	-5.11	-5.11
1066	13125	-1.59	-2.05	-4.61
1066	14150	0.00	0.00	-3.61
1066	14156	0.00	-0.60	-3.61
1066	19450	0.00	-3.12	-3.52
1066	18256	-1.59	-3.12	-3.22
1066	1873	-0.58	-0.89	-4.34
1066	9554	0.00	-2.35	-4.09
1066	9556	0.00	-2.35	-4.46
1066	1877	0.00	-2.16	-4.34
1066	9558	-1.57	-2.03	-4.09
1066	9559	0.00	-2.03	-4.09
1066	18916	-5.09	-5.09	-5.09
1066	16730	0.00	-2.03	-6.11
1066	12175	-1.57	-2.03	-4.42
1066	16732	-1.57	-1.57	-6.11
1066	4922	0.00	-3.10	-3.74
1066	16734	-1.57	-1.57	-6.11
1066	14687	-0.51	-2.05	-4.04
1066	4448	0.00	-2.27	-4.68
1066	3427	-1.57	-1.57	-4.33
1066	11624	-1.57	-1.57	-4.21
1066	3434	0.00	-1.07	-4.33
1066	13171	-1.59	-3.12	-4.21
1066	2422	-1.58	-2.03	-5.40
1066	1399	-0.50	-3.12	-4.39
1066	384	-1.57	-2.35	-5.60
1066	14419	-1.59	-3.12	-4.17
1066	387	-1.02	-2.03	-5.60
1066	8582	-1.22	-4.54	-5.40
1066	12169	-1.49	-1.95	-4.42
1066	12170	-1.57	-1.95	-4.46
1066	16780	-0.58	-2.05	-3.11
1066	12173	0.00	-1.95	-4.42
1066	18319	0.00	-3.02	-6.06
1066	4497	-1.59	-3.10	-6.24
1066	12178	-1.59	-2.03	-4.89
1066	15939	-1.57	-2.05	-5.71
1066	404	-1.57	-2.88	-3.06
1066	12184	-1.57	-2.03	-4.88
1066	16795	0.00	-0.58	-3.77
1066	4508	-1.57	-4.52	-4.52
1066	19358	-1.57	-1.57	-3.77
1066	19360	-1.57	-1.57	-3.77
1066	16802	0.00	-0.60	-3.74
1066	12289	-1.59	-1.59	-4.61
1066	16806	-1.57	-1.57	-3.74
1066	17393	0.00	-1.11	-5.89
1066	11688	-1.57	-3.12	-3.12
1066	4523	0.00	-5.38	-5.38
1066	16300	-1.22	-2.03	-5.40
1066	16302	-1.49	-2.03	-4.62
1066	19375	-1.57	-1.57	-5.07
1066	4529	-1.57	-5.38	-5.38
1066	3507	-1.57	-1.72	-5.95
1066	16308	0.00	-2.03	-4.39
1066	4535	-1.80	-3.72	-4.61
1066	4536	0.00	-3.72	-4.61
1066	15293	0.00	-3.12	-4.37
1066	15297	0.00	-3.12	-3.77
1066	3010	-1.59	-2.05	-4.85
1066	3013	0.00	-2.05	-4.19
1066	2504	-3.06	-3.12	-4.37
1066	19447	0.00	-3.12	-3.52
1066	12239	0.00	-3.10	-4.68
1066	14288	-1.59	-2.03	-5.28
1066	14290	0.00	-2.03	-5.28
1066	3539	-1.57	-3.10	-3.72
1066	12758	0.00	-1.74	-4.61
1066	3543	-1.59	-3.10	-3.72
1066	12760	-1.57	-1.74	-4.94
1066	476	-1.49	-2.87	-4.68
1066	9693	0.00	-2.05	-3.09
1066	14302	-1.57	-1.57	-5.28
1066	19280	0.00	-4.91	-4.91
1066	18914	-1.57	-4.50	-4.50
1066	483	-1.59	-2.87	-4.68
1066	4068	-1.59	-2.37	-3.77
1066	4069	-1.49	-2.03	-3.77
1066	486	-1.59	-3.12	-5.13
1066	12775	0.00	-3.10	-4.94
1066	12777	-0.64	-3.10	-4.94
1066	16875	0.00	-2.03	-5.48
1066	4078	0.00	-2.03	-4.28
1066	15343	-1.57	-3.10	-3.10
1066	18417	-5.09	-5.09	-5.09
1066	19442	0.00	-3.12	-3.52
1066	8179	-5.09	-5.09	-5.09
1066	18420	-1.57	-2.05	-3.11
1066	8181	-1.57	-4.50	-4.50
1066	15350	-1.57	-1.57	-3.19
1066	8183	0.00	-4.50	-4.50
1066	19449	0.00	-3.12	-3.52
1066	8186	0.00	-4.50	-4.50
1066	11261	0.00	-3.02	-3.97
14343	17964	-5.68	-5.68	-5.68
14343	15405	-1.57	-3.14	-4.67
14343	17966	0.00	-5.50	-5.50
14343	1072	0.00	-2.64	-3.23
14343	1075	0.00	-2.64	-3.23
14343	566	0.00	-3.14	-5.13
14343	1082	-1.06	-2.64	-3.23
14343	19770	0.00	-0.74	-4.48
14343	1086	-1.19	-2.64	-3.12
14343	14401	0.00	-2.07	-5.13
14343	1090	-1.19	-2.07	-3.85
14343	579	-1.06	-3.14	-6.13
14343	14405	0.00	-2.07	-5.13
14343	3654	0.00	-1.83	-3.75
14343	7239	-2.36	-2.36	-3.17
14343	3656	0.00	-1.83	-3.75
14343	14409	-1.57	-1.83	-5.13
14343	7245	0.00	-3.81	-4.10
14343	4688	0.00	-2.77	-8.42
14343	7251	0.00	-3.81	-4.10
14343	16983	-1.19	-2.77	-6.32
14343	18008	-1.57	-5.67	-5.93
14343	7258	-0.87	-3.81	-4.10
14343	14682	-1.33	-1.70	-4.03
14343	15364	-1.59	-2.39	-3.44
14343	12899	-1.06	-2.07	-4.47
14343	12903	0.00	-2.19	-4.32
14343	12907	-1.90	-2.19	-4.32
14343	111	-1.59	-2.07	-2.84
14343	12913	-1.19	-2.19	-4.32
14343	19059	-1.57	-2.07	-4.07
14343	116	0.00	-2.07	-2.84
14343	119	0.00	-2.07	-2.84
14343	1300	-1.19	-1.83	-2.84
14343	122	-1.57	-2.07	-2.84
14343	11626	-1.57	-2.77	-5.08
14343	19073	0.00	-2.44	-4.07
14343	19075	-1.57	-2.44	-4.07
14343	19080	-1.57	-2.44	-2.84
14343	16012	-1.19	-2.07	-2.78
14343	19085	-1.57	-2.44	-6.74
14343	1169	-1.33	-3.98	-4.07
14343	9362	0.00	-3.83	-6.65
14343	1171	0.00	-3.98	-4.07
14343	18072	0.00	-0.60	-5.36
14343	19097	0.00	-1.70	-8.59
14343	7835	-1.72	-2.40	-3.93
14343	7838	-1.93	-2.40	-3.93
14343	12229	-1.19	-3.14	-3.94
14343	7840	0.00	-2.40	-3.93
14343	15522	-1.33	-1.33	-6.50
14343	15523	0.00	-0.97	-6.50
14343	16986	-1.19	-1.19	-6.32
14343	2726	0.00	-2.64	-3.85
14343	15529	-1.06	-1.06	-3.64
14343	18964	-0.16	-3.14	-3.94
14343	13341	-1.19	-2.77	-3.37
14343	4784	-1.19	-3.14	-5.08
14343	13489	-1.57	-3.33	-3.85
14343	15538	0.00	-2.19	-4.35
14343	13491	-2.40	-3.33	-3.82
14343	4788	-1.19	-3.14	-4.25
14343	19578	-2.29	-2.29	-6.85
14343	15301	0.00	-0.97	-4.51
14343	11450	0.00	-2.07	-3.41
14343	4795	-1.57	-2.77	-4.25
14343	11452	-1.57	-2.07	-3.41
14343	9418	0.00	-2.90	-4.40
14343	9411	0.00	-2.07	-4.40
14343	2250	-1.57	-2.77	-3.23
14343	15479	-1.33	-1.70	-4.45
14343	9423	-1.57	-2.90	-5.68
14343	19153	-1.06	-2.90	-2.90
14343	16783	0.00	-3.55	-3.55
14343	2767	0.00	-3.14	-4.51
14343	19066	-1.57	-2.07	-4.07
14343	1250	0.00	-2.19	-5.45
14343	11505	0.00	-1.57	-2.54
14343	12243	-3.88	-5.63	-5.63
14343	1270	-1.57	-2.07	-3.55
14343	1274	0.00	-2.07	-3.55
14343	17962	-6.04	-6.04	-6.04
14343	14125	0.00	-2.83	-4.16
14343	16134	0.00	-2.39	-4.06
14343	12966	0.00	-2.07	-4.30
14343	16144	-1.57	-1.83	-3.86
14343	1298	0.00	-2.07	-2.38
14343	2324	-5.53	-5.53	-5.53
14343	11541	-1.57	-2.64	-4.56
14343	1305	0.00	-2.77	-3.45
14343	3354	-1.57	-2.77	-5.34
14343	14127	0.00	-2.83	-4.16
14343	11550	-1.19	-2.07	-5.47
14343	4896	0.00	-0.97	-5.23
14343	3372	-1.06	-6.00	-6.00
14343	19762	-1.19	-2.90	-4.48
14343	4911	-1.57	-1.57	-5.23
14343	3377	0.00	-6.00	-6.00
14343	2866	-1.57	-1.57	-3.91
14343	563	-1.74	-3.14	-5.83
14343	19764	0.00	-2.90	-4.48
14343	3381	-1.57	-6.00	-6.00
14343	310	0.00	0.00	-5.13
14343	3383	0.00	-6.00	-6.00
14343	19769	-1.33	-1.33	-4.48
14343	2874	0.00	-3.14	-3.91
14343	315	0.00	0.00	-5.13
14343	3388	0.00	-6.00	-6.00
14343	4927	-1.19	-2.07	-5.92
14343	13125	0.00	-2.77	-5.34
14343	14150	-1.19	-3.14	-3.23
14343	14156	-1.57	-3.14	-3.23
14343	19450	-1.57	-2.33	-6.00
14343	18256	0.00	-2.64	-5.17
14343	1873	-1.57	-2.07	-3.85
14343	9554	-1.57	-1.57	-3.82
14343	9556	-1.19	-2.07	-3.82
14343	1877	-1.57	-3.14	-3.85
14343	9558	0.00	-2.07	-4.60
14343	9559	-1.33	-2.07	-3.67
14343	18916	-1.19	-1.19	-4.52
14343	16730	-1.19	-2.77	-4.51
14343	12175	0.00	-2.07	-3.54
14343	16732	0.00	-2.77	-4.51
14343	4922	-1.57	-1.57	-4.01
14343	16734	0.00	-3.50	-5.26
14343	14687	-1.06	-1.70	-4.03
14343	4448	-1.57	-4.72	-4.72
14343	3427	-0.85	-0.97	-3.86
14343	11624	0.00	-2.77	-3.85
14343	3434	-1.19	-1.19	-3.38
14343	13171	0.00	-2.07	-4.51
14343	2422	0.00	-2.07	-2.54
14343	1399	-1.57	-3.14	-3.91
14343	384	0.00	-1.70	-3.85
14343	14419	0.00	-2.07	-4.98
14343	387	-1.33	-1.70	-3.85
14343	8582	-1.57	-2.77	-4.32
14343	12169	0.00	-2.07	-2.68
14343	12170	-1.96	-2.07	-2.68
14343	16780	-1.57	-3.55	-3.55
14343	12173	-1.57	-2.07	-2.68
14343	18319	-1.57	-2.07	-3.27
14343	4497	0.00	-2.77	-4.71
14343	12178	0.00	-2.07	-3.09
14343	15939	0.00	-2.77	-4.45
14343	404	0.00	-1.83	-3.09
14343	12184	0.00	-0.74	-3.67
14343	16795	-2.76	-3.14	-3.23
14343	4508	0.00	-2.77	-6.71
14343	19358	0.00	-2.07	-3.89
14343	19360	0.00	-2.07	-3.89
14343	16802	-1.57	-3.14	-3.23
14343	12289	0.00	-2.07	-3.19
14343	16806	0.00	-3.14	-3.23
14343	17393	-1.57	-2.07	-4.45
14343	11688	-1.46	-2.07	-3.91
14343	4523	-1.19	-1.19	-7.31
14343	16300	-1.57	-2.07	-5.65
14343	16302	0.00	-2.07	-5.17
14343	19375	-1.96	-2.07	-3.12
14343	4529	0.00	-2.77	-7.31
14343	3507	0.00	-2.07	-2.78
14343	16308	-1.19	-2.07	-6.83
14343	4535	-1.19	-2.77	-4.84
14343	4536	-1.06	-2.77	-4.84
14343	15293	-1.19	-1.19	-4.51
14343	15297	-1.33	-1.33	-4.51
14343	3010	0.00	-2.64	-4.45
14343	3013	-1.06	-2.64	-4.45
14343	2504	-1.19	-1.19	-5.53
14343	19447	-1.19	-2.33	-6.00
14343	12239	-1.19	-5.63	-5.63
14343	14288	0.00	-2.07	-2.54
14343	14290	-1.57	-1.79	-2.54
14343	3539	0.00	-0.97	-4.10
14343	12758	-1.57	-2.77	-3.62
14343	3543	0.00	-0.97	-4.58
14343	12760	0.00	-2.77	-3.62
14343	476	0.00	-3.14	-3.89
14343	9693	-1.06	-2.07	-2.84
14343	14302	0.00	-4.17	-4.17
14343	19280	-1.19	-2.33	-5.13
14343	18914	0.00	-0.74	-5.31
14343	483	0.00	-3.14	-3.74
14343	4068	-1.39	-4.54	-4.73
14343	4069	0.00	-4.54	-4.54
14343	486	0.00	-3.14	-3.91
14343	12775	-1.19	-2.77	-3.94
14343	12777	-1.19	-2.77	-3.94
14343	16875	-1.06	-1.06	-3.85
14343	4078	-1.33	-1.33	-2.82
14343	15343	0.00	-2.07	-4.06
14343	18417	-1.19	-2.07	-4.52
14343	19442	-1.57	-2.33	-6.00
14343	8179	-1.19	-2.07	-5.71
14343	18420	0.00	-2.07	-3.91
14343	8181	0.00	-2.07	-5.71
14343	15350	0.00	-2.07	-2.94
14343	8183	-1.57	-2.07	-5.71
14343	19449	-1.06	-2.33	-6.00
14343	8186	-1.06	-2.07	-5.71
14343	11261	-1.57	-4.18	-5.37
17964	15405	0.00	-1.99	-3.61
17964	17966	-1.19	-1.99	-6.44
17964	1072	-1.42	-1.97	-4.93
17964	1075	-1.19	-2.49	-4.44
17964	566	-1.19	-2.27	-4.50
17964	1082	0.00	-2.49	-4.55
17964	19770	-1.11	-1.71	-5.56
17964	1086	0.00	-2.49	-4.55
17964	14401	-1.21	-1.21	-5.46
17964	1090	0.00	-2.49	-4.92
17964	579	0.00	-1.97	-3.61
17964	14405	-1.19	-1.19	-5.46
17964	3654	-1.19	-2.99	-4.93
17964	7239	0.00	-2.29	-4.75
17964	3656	-1.21	-2.99	-5.40
17964	14409	0.00	-2.66	-5.98
17964	7245	-1.19	-2.29	-4.75
17964	4688	-1.19	-1.19	-3.53
17964	7251	-1.11	-2.27	-4.76
17964	16983	-3.93	-3.93	-5.40
17964	18008	0.00	-1.99	-5.41
17964	7258	-1.11	-2.04	-5.92
17964	14682	0.00	-0.58	-2.86
17964	15364	-1.19	-4.53	-6.38
17964	12899	0.00	-1.99	-5.56
17964	12903	-1.21	-1.49	-7.16
17964	12907	0.00	-2.45	-7.16
17964	111	-1.19	-3.45	-3.45
17964	12913	0.00	-2.45	-7.16
17964	19059	-3.22	-3.45	-7.44
17964	116	-1.19	-3.45	-3.45
17964	119	-1.19	-1.97	-3.24
17964	1300	-0.37	-2.14	-4.30
17964	122	-0.17	-1.97	-3.69
17964	11626	-4.04	-4.04	-4.95
17964	19073	-1.21	-2.14	-5.11
17964	19075	0.00	-2.14	-5.11
17964	19080	0.00	-2.14	-5.70
17964	16012	-1.36	-4.45	-4.45
17964	19085	-2.01	-2.14	-4.00
17964	1169	0.00	-3.43	-4.86
17964	9362	-1.19	-1.99	-3.85
17964	1171	-1.19	-3.43	-4.86
17964	18072	-1.21	-1.97	-5.07
17964	19097	-1.21	-1.21	-6.35
17964	7835	-1.19	-1.19	-4.06
17964	7838	0.00	-1.97	-4.06
17964	12229	0.00	-2.12	-4.68
17964	7840	-1.21	-1.97	-4.06
17964	15522	0.00	-1.97	-4.32
17964	15523	-1.21	-1.97	-4.32
17964	16986	-1.71	-3.45	-5.40
17964	2726	-1.21	-1.99	-3.75
17964	15529	0.00	-1.99	-4.32
17964	18964	-1.19	-3.50	-4.92
17964	13341	0.00	0.00	-3.85
17964	4784	0.00	-1.99	-5.09
17964	13489	0.00	-3.43	-5.99
17964	15538	-1.19	-1.99	-4.32
17964	13491	0.00	-3.43	-5.99
17964	4788	0.00	-1.99	-5.09
17964	19578	-1.21	-3.43	-3.91
17964	15301	-1.19	-1.97	-4.36
17964	11450	-1.21	-2.24	-4.68
17964	4795	0.00	-1.99	-3.70
17964	11452	0.00	-2.24	-4.61
17964	9418	-1.19	-4.53	-5.53
17964	9411	-1.11	-4.53	-4.57
17964	2250	0.00	-1.41	-3.85
17964	15479	-1.70	-1.99	-5.55
17964	9423	0.00	-4.53	-5.53
17964	19153	0.00	-1.99	-3.91
17964	16783	-1.19	-3.43	-6.34
17964	2767	-1.21	-7.08	-7.08
17964	19066	-4.04	-4.04	-5.11
17964	1250	-1.21	-3.05	-3.21
17964	11505	-1.11	-3.45	-3.91
17964	12243	-1.19	-4.53	-4.98
17964	1270	0.00	-1.89	-6.37
17964	1274	-1.19	-2.14	-5.85
17964	17962	-1.19	-4.26	-4.26
17964	14125	-1.21	-1.21	-4.08
17964	16134	-1.11	-3.45	-5.02
17964	12966	-1.19	-4.53	-5.80
17964	16144	-4.04	-4.04	-4.04
17964	1298	-1.21	-2.14	-4.66
17964	2324	-1.21	-1.99	-4.97
17964	11541	0.00	-0.60	-4.65
17964	1305	-1.21	-1.95	-4.30
17964	3354	-3.80	-3.80	-4.95
17964	14127	-1.19	-1.19	-3.82
17964	11550	0.00	-1.99	-4.65
17964	4896	-1.21	-2.25	-5.95
17964	3372	0.00	-1.97	-4.43
17964	19762	-5.24	-6.07	-8.19
17964	4911	0.00	-2.25	-5.95
17964	3377	-1.21	-1.97	-4.43
17964	2866	0.00	-2.14	-4.17
17964	563	-1.19	-2.27	-4.47
17964	19764	-1.19	-6.07	-7.72
17964	3381	0.00	-1.97	-4.93
17964	310	-1.19	-2.14	-5.26
17964	3383	-1.19	-1.97	-4.93
17964	19769	-1.70	-1.71	-5.56
17964	2874	-1.21	-2.12	-3.61
17964	315	-1.21	-3.34	-3.52
17964	3388	-1.21	-1.97	-4.39
17964	4927	0.00	-3.43	-4.68
17964	13125	-1.21	-1.99	-3.53
17964	14150	0.00	0.00	-5.40
